Id,Anime Title,Rating,Studio,Source Material,Demographic,Genre,VAs
'26055','JoJonoKimyounaBoukenPart3:StardustCrusaders2ndSeason',8.44,DavidProduction,Manga, 'Shounen',"['Action', 'Adventure', 'Drama', 'Supernatural', 'Shounen']","['IshizukaUnshou', 'UnshouOno', 'OnoDaisuke', 'DaisukeKoyasu', 'KoyasuTakehito', 'TakehitoHirakawa', 'HirakawaDaisuke', 'DaisukeFujimura', 'FujimuraAyumi', 'AyumiFukuen', 'FukuenMisato', 'MisatoMiyake', 'MiyakeKenta', 'KentaKiuchi', 'KiuchiHidenobu', 'HidenobuKumai', 'KumaiMotoko', 'MotokoOokawa', 'OokawaTooru']"
'23277','SaenaiHeroinenoSodatekata',7.49,A-1Pictures,Lightnovel, 'n/a',"['Comedy', 'Romance', 'Ecchi', 'Harem', 'OtakuCulture', 'School']","['YasunoKiyono', 'KiyonoKayano', 'KayanoAi', 'AiOonishi', 'OonishiSaori', 'SaoriMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguYahagi', 'YahagiSayuri', 'SayuriAkasaki', 'AkasakiChinatsu', 'ChinatsuKakihara', 'KakiharaTetsuya', 'TetsuyaTanabe', 'TanabeRui', 'RuiUchida', 'UchidaYuuma', 'YuumaOkuno', 'OkunoKaya']"
'28171','ShokugekinoSouma',8.17,J.C.Staff,Manga, 'Shounen',"['Gourmet', 'Ecchi', 'School', 'Shounen']","['MatsuokaYoshitsugu', 'YoshitsuguTaneda', 'TanedaRisa', 'RisaTakahashi', 'TakahashiMinami', 'MinamiAkasaki', 'AkasakiChinatsu', 'ChinatsuSakurai', 'SakuraiTakahiro', 'TakahiroOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshigami', 'IshigamiShizuka', 'ShizukaKoyama', 'KoyamaRikiya', 'RikiyaHanae', 'HanaeNatsuki', 'NatsukiSuwabe', 'SuwabeJunichi']"
'28121','DungeonniDeaiwoMotomerunowaMachigatteiruDarouka',7.56,J.C.Staff,Lightnovel, 'n/a',"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']","['MatsuokaYoshitsugu', 'YoshitsuguMinase', 'MinaseInori', 'InoriOonishi', 'OonishiSaori', 'SaoriHayami', 'HayamiSaori', 'SaoriUchida', 'UchidaMaaya', 'MaayaHikasa', 'HikasaYouko', 'YoukoSaitou', 'SaitouSouma', 'SoumaAkasaki', 'AkasakiChinatsu', 'ChinatsuOkamoto', 'OkamotoNobuhiko', 'NobuhikoHosoya', 'HosoyaYoshimasa']"
'26243','OwarinoSeraph',7.49,WitStudio,Manga, 'Shounen',"['Action', 'Drama', 'Supernatural', 'Military', 'Vampire', 'Shounen']","['HayamiSaori', 'SaoriOno', 'OnoKensho', 'KenshoNakamura', 'NakamuraYuuichi', 'YuuichiIrino', 'IrinoMiyu', 'MiyuOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshikawa', 'IshikawaKaito', 'KaitoIguchi', 'IguchiYuka', 'YukaYuuki', 'YuukiAoi', 'AoiSuzuki', 'SuzukiTatsuhisa', 'TatsuhisaSakurai', 'SakuraiTakahiro']"
'23847','YahariOrenoSeishunLoveComedywaMachigatteiru.Zoku',8.22,feel.,Lightnovel, 'n/a',"['Comedy', 'Romance', 'LovePolygon', 'School']","['EguchiTakuya', 'TakuyaHayami', 'HayamiSaori', 'SaoriTouyama', 'TouyamaNao', 'NaoSakura', 'SakuraAyane', 'AyaneYuzuki', 'YuzukiRyouka', 'RyoukaKomatsu', 'KomatsuMikako', 'MikakoYuuki', 'YuukiAoi', 'AoiKoshimizu', 'KoshimizuAmi', 'AmiNakahara', 'NakaharaMai', 'MaiKondou', 'KondouTakashi']"
'27775','PlasticMemories',7.91,DogaKobo,Original, 'n/a',"['Drama', 'Romance', 'Sci-Fi']","['AmamiyaSora', 'SoraTakumi', 'TakumiYasuaki', 'YasuakiAkasaki', 'AkasakiChinatsu', 'ChinatsuYahagi', 'YahagiSayuri', 'SayuriUesaka', 'UesakaSumire', 'SumireTsuda', 'TsudaKenjirou', 'KenjirouToyoguchi', 'ToyoguchiMegumi', 'MegumiTerakawa', 'TerakawaAimi', 'AimiHino', 'HinoSatoshi', 'SatoshiKuno', 'KunoMisaki']"
'24439','KekkaiSensen',7.61,Bones,Manga, 'Shounen',"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'SuperPower', 'Vampire', 'Shounen']","['SakaguchiDaisuke', 'DaisukeKoyama', 'KoyamaRikiya', 'RikiyaNakai', 'NakaiKazuya', 'KazuyaKobayashi', 'KobayashiYuu', 'YuuKugimiya', 'KugimiyaRie', 'RieKugimiya', 'KugimiyaRie', 'RieMiyamoto', 'MiyamotoMitsuru', 'MitsuruUchida', 'UchidaYuuma', 'YuumaOotani', 'OotaniIkue', 'IkueMidorikawa', 'MidorikawaHikaru']"
'28701','Fate/staynight:UnlimitedBladeWorks2ndSeason',8.32,ufotable,Visualnovel, 'n/a',"['Action', 'Fantasy', 'Supernatural']","['KawasumiAyako', 'AyakoUeda', 'UedaKana', 'KanaSeki', 'SekiTomokazu', 'TomokazuSuwabe', 'SuwabeJunichi', 'JunichiSugiyama', 'SugiyamaNoriaki', 'NoriakiKadowaki', 'KadowakiMai', 'MaiNakata', 'NakataJouji', 'JoujiCanna', 'CannaNobutoshi', 'NobutoshiNamikawa', 'NamikawaDaisuke', 'DaisukeTanaka', 'TanakaAtsuko']"
'24703','HighSchoolDxDBorN',7.43,TNK,Lightnovel, 'n/a',"['Action', 'Comedy', 'Romance', 'Ecchi', 'Harem', 'Mythology', 'School']","['HikasaYouko', 'YoukoItou', 'ItouShizuka', 'ShizukaKaji', 'KajiYuuki', 'YuukiTaketatsu', 'TaketatsuAyana', 'AyanaTaneda', 'TanedaRisa', 'RisaAsakura', 'AsakuraAzumi', 'AzumiUchida', 'UchidaMaaya', 'MaayaNojima', 'NojimaKenji', 'KenjiSakura', 'SakuraAyane', 'AyaneKakuma', 'KakumaAi']"
'28677','Yamada-kunto7-ninnoMajo',7.56,LIDENFILMS,Manga, 'Shounen',"['Comedy', 'Mystery', 'Romance', 'Supernatural', 'Harem', 'School', 'Shounen']","['HayamiSaori', 'SaoriOosaka', 'OosakaRyouta', 'RyoutaKitamura', 'KitamuraEri', 'EriMasuda', 'MasudaToshiki', 'ToshikiUchida', 'UchidaMaaya', 'MaayaOno', 'OnoYuuki', 'YuukiYuuki', 'YuukiAoi', 'AoiSawashiro', 'SawashiroMiyuki', 'MiyukiTakao', 'TakaoYuki', 'YukiTazawa', 'TazawaMasumi']"
'27787','Nisekoi:',7.36,Shaft,Manga, 'Shounen',"['Comedy', 'Romance', 'Harem', 'School', 'Shounen']","['TouyamaNao', 'NaoHanazawa', 'HanazawaKana', 'KanaUchiyama', 'UchiyamaKouki', 'KoukiKomatsu', 'KomatsuMikako', 'MikakoAsumi', 'AsumiKana', 'KanaKaji', 'KajiYuuki', 'YuukiSakura', 'SakuraAyane', 'AyaneUchiyama', 'UchiyamaYumi', 'YumiHiyama', 'HiyamaNobuyuki', 'NobuyukiToyoguchi', 'ToyoguchiMegumi']"
'28999','Charlotte',7.75,P.A.Works,Original, 'n/a',"['Drama', 'School', 'SuperPower']","['SakuraAyane', 'AyaneUchiyama', 'UchiyamaKouki', 'KoukiAsakura', 'AsakuraMomo', 'MomoMizushima', 'MizushimaTakahiro', 'TakahiroUchida', 'UchidaMaaya', 'MaayaOno', 'OnoDaisuke', 'DaisukeUchida', 'UchidaMaaya', 'MaayaSawashiro', 'SawashiroMiyuki', 'MiyukiTakemoto', 'TakemotoEiji', 'EijiHanae', 'HanaeNatsuki']"
'29803','Overlord',7.92,Madhouse,Lightnovel, 'n/a',"['Action', 'Adventure', 'Fantasy', 'Supernatural', 'Isekai', 'VideoGame']","['HinoSatoshi', 'SatoshiHara', 'HaraYumi', 'YumiUesaka', 'UesakaSumire', 'SumireNumakura', 'NumakuraManami', 'ManamiKatou', 'KatouMasayuki', 'MasayukiChiba', 'ChibaShigeru', 'ShigeruMiyano', 'MiyanoMamoru', 'MamoruShindou', 'ShindouKei', 'KeiKomatsu', 'KomatsuMikako', 'MikakoSeto', 'SetoAsami']"
'30240','PrisonSchool',7.62,J.C.Staff,Manga, 'Seinen',"['Comedy', 'Romance', 'Ecchi', 'GagHumor', 'School', 'Seinen']","['KonishiKatsuyuki', 'KatsuyukiKamiya', 'KamiyaHiroshi', 'HiroshiOkitsu', 'OkitsuKazuyuki', 'KazuyukiNamikawa', 'NamikawaDaisuke', 'DaisukeSuzumura', 'SuzumuraKenichi', 'KenichiHanazawa', 'HanazawaKana', 'KanaItou', 'ItouShizuka', 'ShizukaFujiwara', 'FujiwaraKeiji', 'KeijiOhara', 'OharaSayaka']"
'28907','Gate:JieitaiKanochiniteKakuTatakaeri',7.7,A-1Pictures,Lightnovel, 'n/a',"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Military']","['TanedaRisa', 'RisaSuwabe', 'SuwabeJunichi', 'JunichiTouyama', 'TouyamaNao', 'NaoTomatsu', 'TomatsuHaruka', 'HarukaKanemoto', 'KanemotoHisako', 'HisakoUchida', 'UchidaMaaya', 'MaayaAkesaka', 'AkesakaSatomi', 'SatomiHikasa', 'HikasaYouko', 'YoukoIshikawa', 'IshikawaKaito', 'KaitoKusuda', 'KusudaAina']"
'29786','ShimonetatoIuGainengaSonzaiShinaiTaikutsunaSekai',7.25,J.C.Staff,Lightnovel, 'n/a',"['Comedy', 'Ecchi', 'GagHumor', 'School']","['IshigamiShizuka', 'ShizukaMatsuki', 'MatsukiMiyu', 'MiyuArai', 'AraiSatomi', 'SatomiYamazaki', 'YamazakiHaruka', 'HarukaHorie', 'HorieYui', 'YuiGotou', 'GotouSaori', 'SaoriOgura', 'OguraYui', 'YuiMiyake', 'MiyakeKenta', 'KentaUesaka', 'UesakaSumire', 'SumireOhara', 'OharaSayaka']"
'30307','MonsterMusumenoIruNichijou',6.99,Lerche,Manga, 'Seinen',"['Comedy', 'Fantasy', 'Romance', 'Ecchi', 'Anthropomorphic', 'Harem', 'Seinen']","['AmamiyaSora', 'SoraNakamura', 'NakamuraSakura', 'SakuraNomura', 'NomuraMayuka', 'MayukaOzawa', 'OzawaAri', 'AriAikawa', 'AikawaNatsuki', 'NatsukiMajima', 'MajimaJunji', 'JunjiYamazaki', 'YamazakiHaruka', 'HarukaKakuma', 'KakumaAi', 'AiMochizuki', 'MochizukiRei', 'ReiKubo', 'KuboYurika']"
'30276','OnePunchMan',8.51,Madhouse,Webmanga, 'Seinen',"['Action', 'Comedy', 'Parody', 'SuperPower', 'Seinen']","['FurukawaMakoto', 'MakotoIshikawa', 'IshikawaKaito', 'KaitoYuuki', 'YuukiAoi', 'AoiNakamura', 'NakamuraYuuichi', 'YuuichiHayami', 'HayamiSaori', 'SaoriKaji', 'KajiYuuki', 'YuukiYasumoto', 'YasumotoHiroki', 'HirokiHatano', 'HatanoWataru', 'WataruOnosaka', 'OnosakaMasaya']"
'30503','NoragamiAragoto',8.17,Bones,Manga, 'Shounen',"['Action', 'Fantasy', 'Mythology', 'Shounen']","['KamiyaHiroshi', 'HiroshiKaji', 'KajiYuuki', 'YuukiUchida', 'UchidaMaaya', 'MaayaSawashiro', 'SawashiroMiyuki', 'MiyukiFukuyama', 'FukuyamaJun', 'JunToyosaki', 'ToyosakiAki', 'AkiKugimiya', 'KugimiyaRie', 'RieOkiayu', 'OkiayuRyoutarou', 'RyoutarouOno', 'OnoDaisuke', 'DaisukeHamazoe', 'HamazoeShinya']"
'28891','Haikyuu!!SecondSeason',8.64,ProductionI.G,Manga, 'Shounen',"['Sports', 'School', 'TeamSports', 'Shounen']","['MuraseAyumu', 'AyumuIshikawa', 'IshikawaKaito', 'KaitoNamikawa', 'NamikawaDaisuke', 'DaisukeOkamoto', 'OkamotoNobuhiko', 'NobuhikoKaji', 'KajiYuuki', 'YuukiUchiyama', 'UchiyamaKouki', 'KoukiKimura', 'KimuraRyouhei', 'RyouheiNakamura', 'NakamuraYuuichi', 'YuuichiIrino', 'IrinoMiyu', 'MiyuOosaka', 'OosakaRyouta']"
'30296','RakudaiKishinoCavalry',7.46,SILVERLINK.Nexus,Lightnovel, 'n/a',"['Action', 'Fantasy', 'Romance', 'Ecchi', 'School']","['OosakaRyouta', 'RyoutaIshigami', 'IshigamiShizuka', 'ShizukaTouyama', 'TouyamaNao', 'NaoAsanuma', 'AsanumaShintarou', 'ShintarouKanemoto', 'KanemotoHisako', 'HisakoKobayashi', 'KobayashiYuu', 'YuuIguchi', 'IguchiYuka', 'YukaKitta', 'KittaIzumi', 'IzumiHosoya', 'HosoyaYoshimasa', 'YoshimasaOosaka', 'OosakaRyouta']"
'28927','OwarinoSeraph:NagoyaKessen-hen',7.62,WitStudio,Manga, 'Shounen',"['Action', 'Drama', 'Supernatural', 'Military', 'Vampire', 'Shounen']","['HayamiSaori', 'SaoriOno', 'OnoKensho', 'KenshoNakamura', 'NakamuraYuuichi', 'YuuichiIrino', 'IrinoMiyu', 'MiyuOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshikawa', 'IshikawaKaito', 'KaitoIguchi', 'IguchiYuka', 'YukaYuuki', 'YuukiAoi', 'AoiSuzuki', 'SuzukiTatsuhisa', 'TatsuhisaSakurai', 'SakuraiTakahiro']"
'31043','BokudakegaInaiMachi',8.31,A-1Pictures,Manga, 'Seinen',"['Mystery', 'Psychological', 'TimeTravel', 'Seinen']","['MitsushimaShinnosuke', 'ShinnosukeYuuki', 'YuukiAoi', 'AoiTakayama', 'TakayamaMinami', 'MinamiTaichi', 'TaichiYou', 'YouAkasaki', 'AkasakiChinatsu', 'ChinatsuMiyamoto', 'MiyamotoMitsuru', 'MitsuruKitou', 'KitouAkari', 'AkariMizushima', 'MizushimaTakahiro', 'TakahiroOkamura', 'OkamuraAkemi', 'AkemiNanase', 'NanaseAyaka']"
'30831','KonoSubarashiiSekainiShukufukuwo!',8.12,StudioDeen,Lightnovel, 'n/a',"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Reincarnation']","['TakahashiRie', 'RieFukushima', 'FukushimaJun', 'JunAmamiya', 'AmamiyaSora', 'SoraKayano', 'KayanoAi', 'AiHorie', 'HorieYui', 'YuiSuwa', 'SuwaAyaka', 'AyakaSuwa', 'SuwaAyaka', 'AyakaHara', 'HaraSayuri', 'SayuriInada', 'InadaTetsu', 'TetsuYasumoto', 'YasumotoHiroki']"
'30654','AnsatsuKyoushitsu2ndSeason',8.5,Lerche,Manga, 'Shounen',"['Action', 'Comedy', 'School', 'Shounen']","['FukuyamaJun', 'JunOkamoto', 'OkamotoNobuhiko', 'NobuhikoFuchigami', 'FuchigamiMai', 'MaiSuzaki', 'SuzakiAya', 'AyaSugita', 'SugitaTomokazu', 'TomokazuItou', 'ItouShizuka', 'ShizukaMiyano', 'MiyanoMamoru', 'MamoruNumakura', 'NumakuraManami', 'ManamiOgata', 'OgataMegumi', 'MegumiFujita', 'FujitaSaki']"
'31859','HaitoGensounoGrimgar',7.65,A-1Pictures,Lightnovel, 'n/a',"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']","['KomatsuMikako', 'MikakoAnzai', 'AnzaiChika', 'ChikaHosoya', 'HosoyaYoshimasa', 'YoshimasaShimazaki', 'ShimazakiNobunaga', 'NobunagaYoshino', 'YoshinoHiroyuki', 'HiroyukiTerui', 'TeruiHaruka', 'HarukaOchiai', 'OchiaiFukushi', 'FukushiNoto', 'NotoMamiko', 'MamikoSeki', 'SekiTomokazu']"
'31964','BokunoHeroAcademia',7.92,Bones,Manga, 'Shounen',"['Action', 'School', 'SuperPower', 'Shounen']","['YamashitaDaiki', 'DaikiOkamoto', 'OkamotoNobuhiko', 'NobuhikoMiyake', 'MiyakeKenta', 'KentaSakura', 'SakuraAyane', 'AyaneIshikawa', 'IshikawaKaito', 'KaitoKaji', 'KajiYuuki', 'YuukiSuwabe', 'SuwabeJunichi', 'JunichiMasuda', 'MasudaToshiki', 'ToshikiYuuki', 'YuukiAoi', 'AoiUchiyama', 'UchiyamaKouki']"
'31240','Re:ZerokaraHajimeruIsekaiSeikatsu',8.24,WhiteFox,Lightnovel, 'n/a',"['Drama', 'Fantasy', 'Suspense', 'Isekai', 'Psychological', 'TimeTravel']","['TakahashiRie', 'RieKobayashi', 'KobayashiYuusuke', 'YuusukeMinase', 'MinaseInori', 'InoriArai', 'AraiSatomi', 'SatomiMurakawa', 'MurakawaRie', 'RieHorie', 'HorieYui', 'YuiMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguAmasaki', 'AmasakiKouhei', 'KouheiUchiyama', 'UchiyamaYumi', 'YumiIguchi', 'IguchiYuka']"
'31478','BungouStrayDogs',7.82,Bones,Manga, 'Seinen',"['Action', 'Comedy', 'Mystery', 'Supernatural', 'SuperPower', 'Seinen']","['MiyanoMamoru', 'MamoruUemura', 'UemuraYuuto', 'YuutoTaniyama', 'TaniyamaKishou', 'KishouKamiya', 'KamiyaHiroshi', 'HiroshiOno', 'OnoKensho', 'KenshoShimamura', 'ShimamuraYuu', 'YuuMorohoshi', 'MorohoshiSumire', 'SumireHosoya', 'HosoyaYoshimasa', 'YoshimasaKagura', 'KaguraHiroyuki', 'HiroyukiHanazawa', 'HanazawaKana']"
'31933','JoJonoKimyounaBoukenPart4:DiamondwaKudakenai',8.5,DavidProduction,Manga, 'Shounen',"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural', 'Shounen']","['OnoDaisuke', 'DaisukeMorikawa', 'MorikawaToshiyuki', 'ToshiyukiOno', 'OnoYuuki', 'YuukiSakurai', 'SakuraiTakahiro', 'TakahiroTakagi', 'TakagiWataru', 'WataruKaji', 'KajiYuuki', 'YuukiIshizuka', 'IshizukaUnshou', 'UnshouHara', 'HaraSayuri', 'SayuriNoto', 'NotoMamiko', 'MamikoKawashima', 'KawashimaTokuyoshi']"
'28623','KoutetsujounoKabaneri',7.26,WitStudio,Original, 'n/a',"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']","['SenbongiSayaka', 'SayakaHatanaka', 'HatanakaTasuku', 'TasukuIse', 'IseMariya', 'MariyaMasuda', 'MasudaToshiki', 'ToshikiPowers', 'PowersMaxwell', 'MaxwellUchida', 'UchidaMaaya', 'MaayaMiyano', 'MiyanoMamoru', 'MamoruOosaka', 'OosakaRyouta', 'RyoutaOki', 'OkiKanae', 'KanaeKaji', 'KajiYuuki']"
'32542','SakamotoDesuga?',7.56,StudioDeen,Manga, 'Seinen',"['Comedy', 'GagHumor', 'School', 'Seinen']","['MidorikawaHikaru', 'HikaruYusa', 'YusaKouji', 'KoujiIshida', 'IshidaAkira', 'AkiraSugita', 'SugitaTomokazu', 'TomokazuMorikubo', 'MorikuboShoutarou', 'ShoutarouNakahara', 'NakaharaMai', 'MaiKujira', 'KujiraNabatame', 'NabatameHitomi', 'HitomiIwata', 'IwataMitsuo', 'MitsuoHorie', 'HorieYui']"
'31798','Kiznaiver',7.39,Trigger,Original, 'n/a',"['Drama', 'Romance', 'Sci-Fi']","['TerasakiYuka', 'YukaKaji', 'KajiYuuki', 'YuukiYamamura', 'YamamuraHibiku', 'HibikuKuno', 'KunoMisaki', 'MisakiNishiyama', 'NishiyamaKoutarou', 'KoutarouMaeno', 'MaenoTomoaki', 'TomoakiSatou', 'SatouRina', 'RinaShimazaki', 'ShimazakiNobunaga', 'NobunagaSuwabe', 'SuwabeJunichi']"
'32182','MobPsycho100',8.48,Bones,Webmanga, 'n/a',"['Action', 'Comedy', 'Supernatural', 'SuperPower']","['SakuraiTakahiro', 'TakahiroItou', 'ItouSetsuo', 'SetsuoOotsuka', 'OotsukaAkio', 'AkioIrino', 'IrinoMiyu', 'MiyuMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguSeki', 'SekiToshihiko', 'ToshihikoTanezaki', 'TanezakiAtsumi', 'AtsumiKokuryu', 'KokuryuSachi', 'SachiHosoya', 'HosoyaYoshimasa', 'YoshimasaFujimura', 'FujimuraAyumi']"
'32282','ShokugekinoSouma:NinoSara',8.1,J.C.Staff,Manga, 'Shounen',"['Gourmet', 'Ecchi', 'School', 'Shounen']","['MatsuokaYoshitsugu', 'YoshitsuguTaneda', 'TanedaRisa', 'RisaTakahashi', 'TakahashiMinami', 'MinamiAkasaki', 'AkasakiChinatsu', 'ChinatsuSakurai', 'SakuraiTakahiro', 'TakahiroOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshigami', 'IshigamiShizuka', 'ShizukaKoyama', 'KoyamaRikiya', 'RikiyaHanae', 'HanaeNatsuki', 'NatsukiSuwabe', 'SuwabeJunichi']"
'33255','SaikiKusuonoΨ-nan',8.42,J.C.StaffEggFirm,Manga, 'Shounen',"['Comedy', 'Supernatural', 'GagHumor', 'School', 'Shounen']","['KamiyaHiroshi', 'HiroshiShimazaki', 'ShimazakiNobunaga', 'NobunagaOno', 'OnoDaisuke', 'DaisukeKayano', 'KayanoAi', 'AiHosoya', 'HosoyaYoshimasa', 'YoshimasaHino', 'HinoSatoshi', 'SatoshiHanae', 'HanaeNatsuki', 'NatsukiNojima', 'NojimaKenji', 'KenjiAikawa', 'AikawaRikako', 'RikakoMatsuoka', 'MatsuokaYoshitsugu']"
'30015','ReLIFE',7.98,TMSEntertainment,Webmanga, 'n/a',"['Drama', 'Romance', 'SliceofLife', 'School']","['KayanoAi', 'AiOno', 'OnoKensho', 'KenshoUeda', 'UedaReina', 'ReinaTomatsu', 'TomatsuHaruka', 'HarukaUchida', 'UchidaYuuma', 'YuumaKimura', 'KimuraRyouhei', 'RyouheiSugiyama', 'SugiyamaNoriaki', 'NoriakiAkaneya', 'AkaneyaHimika', 'HimikaSawashiro', 'SawashiroMiyuki', 'MiyukiShiraishi', 'ShiraishiRyouko']"
'32729','Orange',7.62,TelecomAnimationFilm,Manga, 'Shoujo',"['Drama', 'Romance', 'Sci-Fi', 'LovePolygon', 'School', 'TimeTravel', 'Shoujo']","['FurukawaMakoto', 'MakotoYamashita', 'YamashitaSeiichirou', 'SeiichirouHanazawa', 'HanazawaKana', 'KanaOkitsu', 'OkitsuKazuyuki', 'KazuyukiTakamori', 'TakamoriNatsumi', 'NatsumiKinugawa', 'KinugawaRika', 'RikaNoto', 'NotoMamiko', 'MamikoSakura', 'SakuraAyane', 'AyaneTsuboi', 'TsuboiTomohiro', 'TomohiroTakashima', 'TakashimaGara']"
'31722','NanatsunoTaizai:SeisennoShirushi',7.0,A-1Pictures,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'Shounen']","['SuzukiTatsuhisa', 'TatsuhisaKaji', 'KajiYuuki', 'YuukiFukuyama', 'FukuyamaJun', 'JunKuno', 'KunoMisaki', 'MisakiTakagi', 'TakagiYuuhei', 'YuuheiYuuki', 'YuukiAoi', 'AoiAmamiya', 'AmamiyaSora', 'SoraSakamoto', 'SakamotoMaaya', 'MaayaMiyano', 'MiyanoMamoru']"
'32998','91Days',7.83,Shuka,Original, 'n/a',"['Action', 'Drama', 'Historical', 'OrganizedCrime']","['KondouTakashi', 'TakashiEguchi', 'EguchiTakuya', 'TakuyaSaitou', 'SaitouSouma', 'SoumaTsuda', 'TsudaKenjirou', 'KenjirouOno', 'OnoDaisuke', 'DaisukeNishiyama', 'NishiyamaKoutarou', 'KoutarouToujou', 'ToujouHisako', 'HisakoSakurai', 'SakuraiTakahiro', 'TakahiroKase', 'KaseYasuyuki', 'YasuyukiSuzuki', 'SuzukiTatsuhisa']"
'32935','Haikyuu!!:KarasunoKoukouvs.ShiratorizawaGakuenKoukou',8.79,ProductionI.G,Manga, 'Shounen',"['Sports', 'School', 'TeamSports', 'Shounen']","['MuraseAyumu', 'AyumuIshikawa', 'IshikawaKaito', 'KaitoNamikawa', 'NamikawaDaisuke', 'DaisukeOkamoto', 'OkamotoNobuhiko', 'NobuhikoUchiyama', 'UchiyamaKouki', 'KoukiKimura', 'KimuraRyouhei', 'RyouheiNakamura', 'NakamuraYuuichi', 'YuuichiIrino', 'IrinoMiyu', 'MiyuOosaka', 'OosakaRyouta', 'RyoutaHayashi', 'HayashiYuu']"
'32867','BungouStrayDogs2ndSeason',8.2,Bones,Manga, 'Seinen',"['Action', 'Mystery', 'Supernatural', 'SuperPower', 'Seinen']","['MiyanoMamoru', 'MamoruUemura', 'UemuraYuuto', 'YuutoTaniyama', 'TaniyamaKishou', 'KishouKamiya', 'KamiyaHiroshi', 'HiroshiOno', 'OnoKensho', 'KenshoSuwabe', 'SuwabeJunichi', 'JunichiIshida', 'IshidaAkira', 'AkiraShimamura', 'ShimamuraYuu', 'YuuMorohoshi', 'MorohoshiSumire', 'SumireHosoya', 'HosoyaYoshimasa']"
'31646','3-gatsunoLion',8.39,Shaft,Manga, 'Seinen',"['Drama', 'SliceofLife', 'Childcare', 'Iyashikei', 'StrategyGame', 'Seinen']","['KawanishiKengo', 'KengoHanazawa', 'HanazawaKana', 'KanaKayano', 'KayanoAi', 'AiKuno', 'KunoMisaki', 'MisakiMiki', 'MikiShinichiro', 'ShinichiroOkamoto', 'OkamotoNobuhiko', 'NobuhikoSakurai', 'SakuraiTakahiro', 'TakahiroInoue', 'InoueMarina', 'MarinaIshida', 'IshidaAkira', 'AkiraUeda', 'UedaYuuji']"
'30131','UwabakiCook',-1.0,[],Unknown, 'Kids',['Kids'],['KunoMisaki']
'31251','MobileSuitGundam:Iron-BloodedOrphans',8.04,Sunrise,Original, 'n/a',"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Space']","['KawanishiKengo', 'KengoHosoya', 'HosoyaYoshimasa', 'YoshimasaTerasaki', 'TerasakiYuka', 'YukaSakurai', 'SakuraiTakahiro', 'TakahiroKanemoto', 'KanemotoHisako', 'HisakoTakumi', 'TakumiYasuaki', 'YasuakiHikasa', 'HikasaYouko', 'YoukoMatsukaze', 'MatsukazeMasaya', 'MasayaMurata', 'MurataTaishi', 'TaishiHanae', 'HanaeNatsuki']"
'8753','UltramanKids:HahawoTazunete3000-manKounen',6.18,[],Other, 'Kids',"['Space', 'Kids']", ''
'427','KaleidoStar',7.91,Gonzo,Original, 'Shoujo',"['Comedy', 'Drama', 'Fantasy', 'PerformingArts', 'Shoujo']","['HirohashiRyou', 'RyouOhara', 'OharaSayaka', 'SayakaKoyasu', 'KoyasuTakehito', 'TakehitoSakurai', 'SakuraiTakahiro', 'TakahiroMizuhashi', 'MizuhashiKaori', 'KaoriNakahara', 'NakaharaMai', 'MaiKozakura', 'KozakuraEtsuko', 'EtsukoHayamizu', 'HayamizuRisa', 'RisaHisakawa', 'HisakawaAya', 'AyaWatanabe', 'WatanabeAkeno']"
'10908','KakkoKawaiiSengen!2',5.7,[],Manga, 'n/a',['Comedy'], ''
'27737','BattleSpirits:BurningSoul',6.68,BandaiNamcoPictures,Cardgame, 'n/a',['StrategyGame'],"['YamashitaSeiichirou', 'SeiichirouYamashita', 'YamashitaNanami', 'NanamiKanada', 'KanadaAki', 'AkiShindou', 'ShindouKei', 'KeiMajima', 'MajimaJunji', 'JunjiArai', 'AraiRyouhei', 'RyouheiKondou', 'KondouTakashi', 'TakashiMakiguchi', 'MakiguchiMayuki', 'MayukiSakaguchi', 'SakaguchiShuuhei', 'ShuuheiOomori', 'OomoriNichika']"
