Id,Anime Title,Rating,Studio,Source Material,Demographic,Genre,VAs
'9533','Pururun!Shizuku-chanAha',-1,TMSEntertainment,Manga, 'Kids',"['Comedy', 'Kids']","['IshiiMakoto', 'MakotoYuzuki', 'YuzukiRyouka', 'RyoukaNarita', 'NaritaSayaka', 'SayakaYasumura', 'YasumuraMakoto', 'MakotoKawazu', 'KawazuYasuhiko', 'YasuhikoItou', 'ItouMiyako']"
'3243','Elec-kingTheAnimation',-1,[],4-komamanga, 'Seinen',"['Comedy', 'Seinen']", ''
'2930','Tensai?Dr.Hamax',-1,TransArts,Original, 'n/a',['Comedy'],"['HamaguchiMasaru', 'MasaruYanagihara', 'YanagiharaTetsuya', 'TetsuyaNazuka', 'NazukaKaori', 'KaoriNamiki', 'NamikiNoriko', 'NorikoArino', 'ArinoShinya']"
'20173','MorinoSenshiBonolon',-1,FourSome,Unknown, 'Kids',"['Adventure', 'Fantasy', 'Kids']",['ItouKazue']
'12185','Mameushi-kun',-1,TMSEntertainment,Picturebook, 'Kids',"['Comedy', 'Fantasy', 'Kids']", ''
'35508','ShampooOuji',-1,[],Picturebook, 'Kids',"['Adventure', 'Fantasy', 'Kids']", ''
'40273','Fuwanogorenkan',-1,[],Original, 'n/a',['Historical'], ''
'2966','OokamitoKoushinryou',8.23,Imagin,Lightnovel, 'n/a',"['Adventure', 'Fantasy', 'Romance', 'AdultCast', 'Historical']","['KoshimizuAmi', 'AmiFukuyama', 'FukuyamaJun', 'JunNakahara', 'NakaharaMai', 'MaiNazuka', 'NazukaKaori', 'KaoriOotsuka', 'OotsukaHouchuu', 'HouchuuNamikawa', 'NamikawaDaisuke', 'DaisukeHoriuchi', 'HoriuchiKenyuu', 'KenyuuTsuji', 'TsujiShinpachi', 'ShinpachiGouda', 'GoudaHozumi', 'HozumiHanawa', 'HanawaEiji']"
'2993','RosariotoVampire',6.76,Gonzo,Manga, 'Shounen',"['Comedy', 'Fantasy', 'Romance', 'Ecchi', 'Harem', 'School', 'Vampire', 'Shounen']","['KugimiyaRie', 'RieMizuki', 'MizukiNana', 'NanaFukuen', 'FukuenMisato', 'MisatoKishio', 'KishioDaisuke', 'DaisukeKoyama', 'KoyamaKimiko', 'KimikoChiba', 'ChibaSaeko', 'SaekoSeki', 'SekiTomokazu', 'TomokazuInoue', 'InoueNorihiro', 'NorihiroInoue', 'InoueKikuko', 'KikukoKoyasu', 'KoyasuTakehito']"
'2129','TrueTears',7.30,P.A.Works,Original, 'n/a',"['Drama', 'Romance', 'LovePolygon', 'School']","['TakagakiAyahi', 'AyahiNazuka', 'NazukaKaori', 'KaoriIshii', 'IshiiMakoto', 'MakotoIguchi', 'IguchiYuka', 'YukaMasuda', 'MasudaYuuki', 'YuukiYoshino', 'YoshinoHiroyuki', 'HiroyukiFujiwara', 'FujiwaraKeiji', 'KeijiWatanabe', 'WatanabeTomomi', 'TomomiMiruno', 'MirunoJun', 'JunTakahashi', 'TakahashiRieko']"
'3342','Mnemosyne:MnemosynenoMusume-tachi',7.27,Xebec,Original, 'n/a',"['Action', 'GirlsLove', 'Horror', 'Sci-Fi', 'Supernatural', 'Gore']","['NotoMamiko', 'MamikoKugimiya', 'KugimiyaRie', 'RieIshida', 'IshidaAkira', 'AkiraOhara', 'OharaSayaka', 'SayakaHiyama', 'HiyamaNobuyuki', 'NobuyukiTanaka', 'TanakaRie', 'RieTanaka', 'TanakaMasahiko', 'MasahikoNazuka', 'NazukaKaori', 'KaoriNabatame', 'NabatameHitomi']"
'3228','ZokuSayonaraZetsubouSensei',7.90,Shaft,Manga, 'Shounen',"['Comedy', 'GagHumor', 'Parody', 'School', 'Shounen']","['KamiyaHiroshi', 'HiroshiNonaka', 'NonakaAi', 'AiInoue', 'InoueMarina', 'MarinaTanii', 'TaniiAsuka', 'AsukaSanada', 'SanadaAsami', 'AsamiShintani', 'ShintaniRyouko', 'RyoukoSawashiro', 'SawashiroMiyuki', 'MiyukiSaitou', 'SaitouChiwa', 'ChiwaMatsuki', 'MatsukiMiyu', 'MiyuGotou', 'GotouYuuko']"
'3297','AriatheOrigination',8.49,HalFilmMaker,Manga, 'Shounen',"['Fantasy', 'Sci-Fi', 'SliceofLife', 'Iyashikei', 'Shounen']","['HazukiErino', 'ErinoHirohashi', 'HirohashiRyou', 'RyouOhara', 'OharaSayaka', 'SayakaSaitou', 'SaitouChiwa', 'ChiwaNishimura', 'NishimuraChinami', 'ChinamiKawakami', 'KawakamiTomoko', 'TomokoMinagawa', 'MinagawaJunko', 'JunkoMizuhashi', 'MizuhashiKaori', 'KaoriWatanabe', 'WatanabeAkeno', 'AkenoNojima', 'NojimaHirofumi']"
'3229','KimigaArujideShitsujigaOrede',7.13,A.C.G.T.,Visualnovel, 'n/a',"['Comedy', 'Romance', 'Ecchi', 'Harem', 'Parody']","['ItouShizuka', 'ShizukaAsakawa', 'AsakawaYuu', 'YuuGotou', 'GotouYuuko', 'YuukoMinamori', 'MinamoriAsuka', 'AsukaHitomi', 'HitomiHyo-sei', 'Hyo-seiSeki', 'SekiTomokazu', 'TomokazuTanaka', 'TanakaRie', 'RieAkimoto', 'AkimotoYousuke', 'YousukeChiaki', 'ChiakiMahiro']"
'3299','H2O:FootprintsintheSand',7.01,Zexcs,Visualnovel, 'n/a',"['Romance', 'Harem', 'School']","['SakuraiHarumi', 'HarumiNaruse', 'NaruseMia', 'MiaKoshimizu', 'KoshimizuAmi', 'AmiTanaka', 'TanakaRyouko', 'RyoukoSakakibara', 'SakakibaraYui', 'YuiYasuda', 'YasudaMio', 'MioKatou', 'KatouEmiri', 'EmiriKawazu', 'KawazuYasuhiko', 'YasuhikoChou', 'ChouKatsumi', 'KatsumiHonda', 'HondaYouko']"
'3420','Shigofumi',7.46,J.C.Staff,Original, 'n/a',"['Drama', 'Fantasy', 'Supernatural', 'Suspense', 'Psychological']","['UedaKana', 'KanaMatsuoka', 'MatsuokaYuki', 'YukiAsano', 'AsanoMasumi', 'MasumiSendai', 'SendaiEri', 'EriKoyama', 'KoyamaRikiya', 'RikiyaKatou', 'KatouMasayuki', 'MasayukiYonaga', 'YonagaTsubasa', 'TsubasaKimura', 'KimuraRyouhei', 'RyouheiChiba', 'ChibaSaeko', 'SaekoSendai', 'SendaiEri']"
'3366','Persona:TrinitySoul',6.53,A-1Pictures,Original, 'n/a',"['Action', 'Sci-Fi', 'SuperPower']","['OkamotoNobuhiko', 'NobuhikoNakahara', 'NakaharaMai', 'MaiKoyasu', 'KoyasuTakehito', 'TakehitoSawashiro', 'SawashiroMiyuki', 'MiyukiTasaka', 'TasakaHideki', 'HidekiAsumi', 'AsumiKana', 'KanaMidorikawa', 'MidorikawaHikaru', 'HikaruTanonaka', 'TanonakaIsamu', 'IsamuSawashiro', 'SawashiroMiyuki', 'MiyukiNoto', 'NotoMamiko']"
'3225','Minami-keOkawari',7.33,asread.,Manga, 'n/a',"['Comedy', 'SliceofLife', 'CGDCT', 'School']","['InoueMarina', 'MarinaChihara', 'ChiharaMinori', 'MinoriSatou', 'SatouRina', 'RinaOno', 'OnoDaisuke', 'DaisukeMorinaga', 'MorinagaRika', 'RikaMizuki', 'MizukiNana', 'NanaKitamura', 'KitamuraEri', 'EriKakihara', 'KakiharaTetsuya', 'TetsuyaOno', 'OnoRyouko', 'RyoukoToyosaki', 'ToyosakiAki']"
'3226','MajorS4',8.20,SynergySP,Manga, 'Shounen',"['Comedy', 'Drama', 'Sports', 'TeamSports', 'Shounen']","['MorikuboShoutarou', 'ShoutarouIshii', 'IshiiKouji', 'KoujiEnomoto', 'EnomotoAtsuko', 'AtsukoMorita', 'MoritaMasakazu', 'MasakazuSasamoto', 'SasamotoYuuko', 'YuukoOchiai', 'OchiaiKouji', 'KoujiYasumura', 'YasumuraMakoto', 'MakotoPark', 'ParkRomi', 'RomiNamikawa', 'NamikawaDaisuke', 'DaisukeNoda', 'NodaJunko']"
'3231','GunslingerGirl:IlTeatrino',7.13,Artland,Manga, 'n/a',"['Action', 'Drama', 'Sci-Fi', 'Military']","['EnomotoAtsuko', 'AtsukoAkutsu', 'AkutsuKana', 'KanaShiono', 'ShionoAnri', 'AnriMizuno', 'MizunoRisa', 'RisaHanazawa', 'HanazawaKana', 'KanaSakamoto', 'SakamotoMaaya', 'MaayaMito', 'MitoKouzou', 'KouzouKishio', 'KishioDaisuke', 'DaisukeMatsukaze', 'MatsukazeMasaya', 'MasayaHirata', 'HirataEriko']"
'3298','HatenkouYuugi',7.12,StudioDeen,Manga, 'Josei',"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Josei']","['KobayashiSanae', 'SanaeSakurai', 'SakuraiTakahiro', 'TakahiroMiki', 'MikiShinichiro', 'ShinichiroShimono', 'ShimonoHiro', 'HiroArimoto', 'ArimotoKinryuu', 'KinryuuKoyasu', 'KoyasuTakehito', 'TakehitoTaniyama', 'TaniyamaKishou']"
'3166','Ayakashi',6.32,TokyoKids,Visualnovel, 'n/a',"['Action', 'Fantasy', 'Horror', 'Sci-Fi']","['MizukiNana', 'NanaKishio', 'KishioDaisuke', 'DaisukeSugita', 'SugitaTomokazu', 'TomokazuShimizu', 'ShimizuAi', 'AiYukino', 'YukinoSatsuki', 'SatsukiNogawa', 'NogawaSakura', 'SakuraNogawa', 'NogawaSakura', 'SakuraMatsuki', 'MatsukiMiyu']"
'3389','BusGamer',6.50,Anpro,Manga, 'n/a',['Action'],"['SuzumuraKenichi', 'KenichiSuwabe', 'SuwabeJunichi', 'JunichiTakahashi', 'TakahashiHiroki', 'HirokiNeya', 'NeyaMichiko']"
'3710','HakabaKitarou',6.87,ToeiAnimation,Manga, 'n/a',"['Horror', 'Supernatural']","['NozawaMasako', 'MasakoTanonaka', 'TanonakaIsamu', 'IsamuOtsuka', 'OtsukaChikao', 'ChikaoShimada', 'ShimadaBin', 'BinIkura', 'IkuraKazue', 'KazueOokawa', 'OokawaTooru', 'TooruNakagawa', 'NakagawaShoko', 'ShokoSuzuki', 'SuzukiReiko']"
'3692','Yes!Precure5GoGo!',7.17,ToeiAnimation,Original, 'Shoujo',"['Action', 'Fantasy', 'MahouShoujo', 'School', 'Shoujo']","['SanpeiYuuko', 'YuukoIse', 'IseMariya', 'MariyaNagano', 'NaganoAi', 'AiSendai', 'SendaiEri', 'EriMaeda', 'MaedaAi', 'AiTakeuchi', 'TakeuchiJunko', 'JunkoKusao', 'KusaoTakeshi', 'TakeshiIrino', 'IrinoMiyu', 'MiyuPark', 'ParkRomi', 'RomiTakagi', 'TakagiWataru']"
'5725','KodaiOujaKyouryuuKing:YokuryuuDensetsu',6.40,Sunrise,Game, 'Kids',"['Action', 'Adventure', 'Sci-Fi', 'StrategyGame', 'Kids']","['MizuguchiMatsuri', 'MatsuriKobashi', 'KobashiTomoko', 'TomokoMatsumoto', 'MatsumotoMegumi', 'MegumiHirakawa', 'HirakawaDaisuke', 'DaisukeUchida', 'UchidaNaoya', 'NaoyaHoriuchi', 'HoriuchiKenyuu', 'KenyuuEndou', 'EndouJunichi', 'JunichiGotou', 'GotouTetsuo', 'TetsuoTanii', 'TaniiAsuka']"
'3501','WellbernoMonogatari:SistersofWellberZwei',6.77,TransArts,Original, 'n/a',"['Adventure', 'Fantasy', 'Romance', 'Historical']","['TakahashiMikako', 'MikakoNamikawa', 'NamikawaDaisuke', 'DaisukeTakeuchi', 'TakeuchiJunko', 'JunkoTerashima', 'TerashimaTakuma', 'TakumaSendai', 'SendaiEri', 'EriTsuda', 'TsudaKenjirou', 'KenjirouItou', 'ItouMaiko', 'MaikoTsuruoka', 'TsuruokaSatoshi', 'SatoshiCho', 'ChoSugita', 'SugitaTomokazu']"
'3295','Yatterman',6.48,TatsunokoProduction,Unknown, 'n/a',"['Adventure', 'Comedy', 'Parody']","['OharaNoriko', 'NorikoYanami', 'YanamiJouji', 'JoujiItou', 'ItouShizuka', 'ShizukaYamadera', 'YamaderaKouichi', 'KouichiYoshino', 'YoshinoHiroyuki', 'HiroyukiTakahashi', 'TakahashiChiaki', 'ChiakiTatekabe', 'TatekabeKazuya', 'KazuyaTakiguchi', 'TakiguchiJunpei', 'JunpeiHisamoto', 'HisamotoMasami', 'MasamiYamadera', 'YamaderaKouichi']"
'3424','PorphynoNagaiTabi',6.96,NipponAnimation,Novel, 'Kids',"['Drama', 'SliceofLife', 'Historical', 'Kids']","['KaidaYuki', 'YukiFujimura', 'FujimuraAyumi', 'AyumiKouda', 'KoudaMariko', 'MarikoShimamoto', 'ShimamotoSumi']"
'3573','Moegaku★5',5.43,AICSpirits,Unknown, 'n/a',"['MahouShoujo', 'Parody']","['YoshimuraReina', 'ReinaHirano', 'HiranoAya']"
'3514','Noramimi',-1,TMSEntertainment,Manga, 'n/a',"['Comedy', 'Childcare']","['KatouNanae', 'NanaeShiraishi', 'ShiraishiMinoru', 'MinoruTomizawa', 'TomizawaKazato', 'KazatoKoyama', 'KoyamaKimiko', 'KimikoKitamura', 'KitamuraEri', 'EriItou', 'ItouMiyako', 'MiyakoKojima', 'KojimaKazuko', 'KazukoMizushima', 'MizushimaTakahiro', 'TakahiroSanada', 'SanadaAsami', 'AsamiTanaka', 'TanakaAtsuko']"
'3704','ZenryokuUsagi',6.09,[],Unknown, 'Kids',"['Comedy', 'Kids']","['AoyamaTouko', 'ToukoMitsuishi', 'MitsuishiKotono', 'KotonoAraki', 'ArakiKae', 'KaeSakai', 'SakaiKeikou', 'KeikouTakagi', 'TakagiWataru', 'WataruMiyata', 'MiyataKouki']"
'32660','PetitPetitMuse',-1,[],Original, 'Kids',"['Horror', 'Racing', 'Kids']", ''
'3500','YumeMiruAnime:on-chan',-1,[],Unknown, 'n/a',['Comedy'], ''
'29401','ShiritoriOukoku',-1,[],Unknown, 'Kids',['Kids'], ''
'38569','Tatakae!Dokan-kun:Gekitou-kun',-1,DLE,Original, 'n/a',"['Comedy', 'Mecha']", ''
'41159','LeonardoHakasetoKirin-muranoNakama-tachi(TV)',-1,[],Original, 'Kids',"['Comedy', 'Kids']", ''
'41116','Kakugen!KakuzaTousan',-1,[],Original, 'n/a',"['Comedy', 'Drama', 'Historical', 'Parody']", ''
'2904','CodeGeass:HangyakunoLelouchR2',8.91,Sunrise,Original, 'n/a',"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'SuperPower']","['FukuyamaJun', 'JunYukana', 'YukanaKoshimizu', 'KoshimizuAmi', 'AmiSakurai', 'SakuraiTakahiro', 'TakahiroNarita', 'NaritaKen', 'KenOrikasa', 'OrikasaFumiko', 'FumikoShiratori', 'ShiratoriTetsu', 'TetsuMizushima', 'MizushimaTakahiro', 'TakahiroMinagawa', 'MinagawaJunko', 'JunkoNazuka', 'NazukaKaori']"
'3588','SoulEater',7.84,Bones,Manga, 'Shounen',"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'Shounen']","['MiyanoMamoru', 'MamoruUchiyama', 'UchiyamaKouki', 'KoukiOmigawa', 'OmigawaChiaki', 'ChiakiKobayashi', 'KobayashiYumiko', 'YumikoNazuka', 'NazukaKaori', 'KaoriTakahira', 'TakahiraNarumi', 'NarumiWatanabe', 'WatanabeAkeno', 'AkenoSakamoto', 'SakamotoMaaya', 'MaayaHanba', 'HanbaTomoe', 'TomoeKoyasu', 'KoyasuTakehito']"
'3455','ToLOVE-Ru',7.00,Xebec,Manga, 'Shounen',"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi', 'Harem', 'School', 'Shounen']","['TomatsuHaruka', 'HarukaWatanabe', 'WatanabeAkeno', 'AkenoYahagi', 'YahagiSayuri', 'SayuriFukuen', 'FukuenMisato', 'MisatoNazuka', 'NazukaKaori', 'KaoriHanazawa', 'HanazawaKana', 'KanaOno', 'OnoFuyuka', 'FuyukaYuzuki', 'YuzukiRyouka', 'RyoukaKoyasu', 'KoyasuTakehito', 'TakehitoNakamura', 'NakamuraHidetoshi']"
'3457','VampireKnight',6.90,StudioDeen,Manga, 'Shoujo',"['Drama', 'Mystery', 'Romance', 'Supernatural', 'LovePolygon', 'Vampire', 'Shoujo']","['MiyanoMamoru', 'MamoruKishio', 'KishioDaisuke', 'DaisukeHorie', 'HorieYui', 'YuiFukuyama', 'FukuyamaJun', 'JunHoshi', 'HoshiSouichirou', 'SouichirouGouda', 'GoudaHozumi', 'HozumiKitamura', 'KitamuraEri', 'EriChiba', 'ChibaSusumu', 'SusumuMiyano', 'MiyanoMamoru', 'MamoruSuwabe', 'SuwabeJunichi']"
'3470','SpecialA',7.51,GonzoAIC,Manga, 'Shoujo',"['Comedy', 'Romance', 'School', 'Shoujo']","['FukuyamaJun', 'JunGotou', 'GotouYuuko', 'YuukoShimono', 'ShimonoHiro', 'HiroHorie', 'HorieKazuma', 'KazumaTakagaki', 'TakagakiAyahi', 'AyahiNabatame', 'NabatameHitomi', 'HitomiYonaga', 'YonagaTsubasa', 'TsubasaTaniyama', 'TaniyamaKishou', 'KishouKuwatani', 'KuwataniNatsuko', 'NatsukoShimizu', 'ShimizuKaori']"
'3731','ItazuranaKiss',7.44,TMSEntertainment,Manga, 'Shoujo',"['Comedy', 'Romance', 'Shoujo']","['MizukiNana', 'NanaHirakawa', 'HirakawaDaisuke', 'DaisukeMatsui', 'MatsuiNaoko', 'NaokoPark', 'ParkRomi', 'RomiSakaguchi', 'SakaguchiShuuhei', 'ShuuheiKaneda', 'KanedaTomoko', 'TomokoGotou', 'GotouYuuko', 'YuukoCanna', 'CannaNobutoshi', 'NobutoshiMasuda', 'MasudaYuki', 'YukiNagasako', 'NagasakoTakashi']"
'3092','JunjouRomantica',7.52,StudioDeen,Manga, 'n/a',"['BoysLove', 'Comedy', 'Drama', 'Romance']","['HanadaHikaru', 'HikaruSakurai', 'SakuraiTakahiro', 'TakahiroItou', 'ItouKentarou', 'KentarouCanna', 'CannaNobutoshi', 'NobutoshiKishio', 'KishioDaisuke', 'DaisukeInoue', 'InoueKazuhiko', 'KazuhikoMorikawa', 'MorikawaToshiyuki', 'ToshiyukiNamiki', 'NamikiNoriko', 'NorikoOkiayu', 'OkiayuRyoutarou', 'RyoutarouTaniyama', 'TaniyamaKishou']"
'3503','Kanokon',6.40,Xebec,Lightnovel, 'Shounen',"['Comedy', 'Romance', 'SliceofLife', 'Supernatural', 'Ecchi', 'Harem', 'School', 'Shounen']","['KawasumiAyako', 'AyakoTakeuchi', 'TakeuchiMiyu', 'MiyuNoto', 'NotoMamiko', 'MamikoToyonaga', 'ToyonagaToshiyuki', 'ToshiyukiKadowaki', 'KadowakiMai', 'MaiShindo', 'ShindoNaomi', 'NaomiNakanishi', 'NakanishiTamaki', 'TamakiHayamizu', 'HayamizuRisa', 'RisaSaitou', 'SaitouChiwa', 'ChiwaKazama', 'KazamaYuuto']"
'3655','NabarinoOu',7.26,J.C.Staff,Manga, 'Shounen',"['Action', 'Comedy', 'Drama', 'Fantasy', 'Supernatural', 'Shounen']","['SaigaMitsuki', 'MitsukiKugimiya', 'KugimiyaRie', 'RieSuwabe', 'SuwabeJunichi', 'JunichiHino', 'HinoSatoshi', 'SatoshiNamikawa', 'NamikawaDaisuke', 'DaisukeTsuda', 'TsudaKenjirou', 'KenjirouFujimura', 'FujimuraAyumi', 'AyumiOkamoto', 'OkamotoNobuhiko', 'NobuhikoShindou', 'ShindouKei', 'KeiMitsuishi', 'MitsuishiKotono']"
'3572','MacrossF',7.90,Satelight,Original, 'n/a',"['Action', 'Romance', 'Sci-Fi', 'Mecha', 'Military', 'Music', 'Space']","['EndouAya', 'AyaNakajima', 'NakajimaMegumi', 'MegumiNakamura', 'NakamuraYuuichi', 'YuuichiToyoguchi', 'ToyoguchiMegumi', 'MegumiHoshi', 'HoshiSouichirou', 'SouichirouKamiya', 'KamiyaHiroshi', 'HiroshiKonishi', 'KonishiKatsuyuki', 'KatsuyukiInoue', 'InoueKikuko', 'KikukoFukuyama', 'FukuyamaJun']"
'3701','Kaiba',8.14,Madhouse,Original, 'n/a',"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']","['KuwashimaHouko', 'HoukoNoto', 'NotoMamiko', 'MamikoPark', 'ParkRomi', 'RomiSaitou', 'SaitouChiwa', 'ChiwaEgawa', 'EgawaHisao', 'HisaoMizuta', 'MizutaWasabi', 'WasabiCho', 'ChoFujimura', 'FujimuraAyumi', 'AyumiIwanaga', 'IwanagaTetsuya']"
'3091','xxxHOLiC:Kei',8.22,ProductionI.G,Manga, 'Seinen',"['Comedy', 'Drama', 'Mystery', 'Supernatural', 'Psychological', 'Seinen']","['OharaSayaka', 'SayakaFukuyama', 'FukuyamaJun', 'JunNakai', 'NakaiKazuya', 'KazuyaItou', 'ItouShizuka', 'ShizukaKikuchi', 'KikuchiMika', 'MikaMutou', 'MutouSumi', 'SumiKojima', 'KojimaKazuko', 'KazukoHidaka', 'HidakaRina']"
'3972',"""Yu☆Gi☆Oh!5D's""",7.43,Gallop,Manga, 'Shounen',"['Action', 'StrategyGame', 'Shounen']","['MiyashitaYuya', 'YuyaKinoshita', 'KinoshitaAyumi', 'AyumiHoshino', 'HoshinoTakanori', 'TakanoriAsanuma', 'AsanumaShintarou', 'ShintarouHoranai', 'HoranaiAi', 'AiTerasaki', 'TerasakiYuka', 'YukaOno', 'OnoYuuki', 'YuukiKanada', 'KanadaAki', 'AkiTanaka', 'TanakaHiroki', 'HirokiIshikawa', 'IshikawaHideo']"
'3230','DruaganoTou:TheAegisofUruk',7.14,Gonzo,Game, 'n/a',"['Adventure', 'Comedy', 'Fantasy']","['NotoMamiko', 'MamikoChihara', 'ChiharaMinori', 'MinoriGouda', 'GoudaHozumi', 'HozumiHayamizu', 'HayamizuRisa', 'RisaOrikasa', 'OrikasaFumiko', 'FumikoHorie', 'HorieYui', 'YuiSakurai', 'SakuraiTakahiro', 'TakahiroYasumoto', 'YasumotoHiroki', 'HirokiHashi', 'HashiTakaya', 'TakayaYajima', 'YajimaAkiko']"
'3358','Kure-nai',7.35,sBase,Lightnovel, 'n/a',"['Comedy', 'Drama', 'Childcare', 'MartialArts']","['YuukiAoi', 'AoiSawashiro', 'SawashiroMiyuki', 'MiyukiMasu', 'MasuNozomi', 'NozomiShintani', 'ShintaniRyouko', 'RyoukoOokubo', 'OokuboAiko', 'AikoKimura', 'KimuraHaruka', 'HarukaIshige', 'IshigeSawa', 'SawaSanada', 'SanadaAsami', 'AsamiOkamoto', 'OkamotoNobuhiko', 'NobuhikoUeda', 'UedaKana']"
'3407','Blassreiter',6.90,Gonzo,Original, 'n/a',"['Action', 'Sci-Fi']","['MatsukazeMasaya', 'MasayaItou', 'ItouShizuka', 'ShizukaIshizuka', 'IshizukaUnshou', 'UnshouMiyake', 'MiyakeKenta', 'KentaSuwabe', 'SuwabeJunichi', 'JunichiHanazawa', 'HanazawaKana', 'KanaHiyama', 'HiyamaNobuyuki', 'NobuyukiIshizuka', 'IshizukaUnshou', 'UnshouNabatame', 'NabatameHitomi', 'HitomiOhara', 'OharaSayaka']"
'3613','ToshokanSensou',7.45,ProductionI.G,Novel, 'n/a',"['Action', 'Comedy', 'Romance', 'AdultCast', 'Military']","['MaenoTomoaki', 'TomoakiInoue', 'InoueMarina', 'MarinaSawashiro', 'SawashiroMiyuki', 'MiyukiIshida', 'IshidaAkira', 'AkiraSuzuki', 'SuzukiTatsuhisa', 'TatsuhisaOno', 'OnoDaisuke', 'DaisukeYoshino', 'YoshinoHiroyuki', 'HiroyukiSatou', 'SatouHaruo', 'HaruoNazuka', 'NazukaKaori', 'KaoriTanaka', 'TanakaRie']"
'3841',"""Chi'sSweetHome""",7.67,Madhouse,Manga, 'Seinen',"['Comedy', 'SliceofLife', 'Pets', 'Seinen']","['KoorogiSatomi', 'SatomiKozakura', 'KozakuraEtsuko', 'EtsukoKiuchi', 'KiuchiHidenobu', 'HidenobuHidaka', 'HidakaNoriko', 'NorikoYanada', 'YanadaKiyoyuki', 'KiyoyukiHoranai', 'HoranaiAi', 'AiKawahara', 'KawaharaYoshihisa', 'YoshihisaMisono', 'MisonoYukihiro', 'YukihiroSato', 'SatoIkumi']"
'3656','MonochromeFactor',6.95,A.C.G.T.,Manga, 'n/a',"['Action', 'BoysLove', 'Supernatural']","['SuwabeJunichi', 'JunichiOno', 'OnoDaisuke', 'DaisukeKamiya', 'KamiyaHiroshi', 'HiroshiSaiga', 'SaigaMitsuki', 'MitsukiAsano', 'AsanoMasumi', 'MasumiKonishi', 'KonishiKatsuyuki', 'KatsuyukiYoshino', 'YoshinoHiroyuki', 'HiroyukiOkiayu', 'OkiayuRyoutarou', 'RyoutarouHatano', 'HatanoWataru', 'WataruKoshimizu', 'KoshimizuAmi']"
'3359','Amatsuki',6.89,StudioDeen,Manga, 'Shoujo',"['Action', 'Fantasy', 'Supernatural', 'Historical', 'Mythology', 'TimeTravel', 'Shoujo']","['FukuyamaJun', 'JunPark', 'ParkRomi', 'RomiYusa', 'YusaKouji', 'KoujiSuwabe', 'SuwabeJunichi', 'JunichiMorikubo', 'MorikuboShoutarou', 'ShoutarouSuzumura', 'SuzumuraKenichi', 'KenichiNarita', 'NaritaKen', 'KenNojima', 'NojimaKenji', 'KenjiMiyake', 'MiyakeKenta', 'KentaOokawa', 'OokawaTooru']"
'4038','ZettaiKarenChildren',7.30,SynergySP,Manga, 'Shounen',"['Action', 'Comedy', 'Supernatural', 'Shounen']","['HiranoAya', 'AyaTomatsu', 'TomatsuHaruka', 'HarukaShiraishi', 'ShiraishiRyouko', 'RyoukoKugimiya', 'KugimiyaRie', 'RieYusa', 'YusaKouji', 'KoujiKugimiya', 'KugimiyaRie', 'RieInoue', 'InoueMarina', 'MarinaNakamoto', 'NakamotoSuzuka', 'SuzukaAsano', 'AsanoMasumi', 'MasumiKugimiya', 'KugimiyaRie']"
'3549','AllisontoLillia',7.34,Madhouse,Lightnovel, 'Shounen',"['Action', 'Adventure', 'Shounen']","['KuwashimaHouko', 'HoukoMorikawa', 'MorikawaToshiyuki', 'ToshiyukiMizuki', 'MizukiNana', 'NanaYoshino', 'YoshinoHiroyuki', 'HiroyukiYamadera', 'YamaderaKouichi', 'KouichiNoto', 'NotoMamiko', 'MamikoTakagaki', 'TakagakiAyahi', 'AyahiTanaka', 'TanakaHideyuki', 'HideyukiFukuen', 'FukuenMisato', 'MisatoSasaki', 'SasakiSeiji']"
'3616','KamennoMaidGuy',7.00,Madhouse,Manga, 'Shounen',"['Action', 'Comedy', 'Ecchi', 'SuperPower', 'Shounen']","['KoyamaRikiya', 'RikiyaIguchi', 'IguchiYuka', 'YukaToyoguchi', 'ToyoguchiMegumi', 'MegumiSakaguchi', 'SakaguchiDaisuke', 'DaisukeKanda', 'KandaAkemi', 'AkemiKawashima', 'KawashimaTokuyoshi', 'TokuyoshiTakahashi', 'TakahashiHiroki', 'HirokiYuzuki', 'YuzukiRyouka', 'RyoukaYamaguchi', 'YamaguchiMayumi', 'MayumiTanaka', 'TanakaAtsuko']"
'4039','Golgo13(TV)',7.52,TheAnswerStudio,Manga, 'Seinen',"['Action', 'Adventure', 'Drama', 'Suspense', 'AdultCast', 'Seinen']","['TachiHiroshi', 'HiroshiSenda', 'SendaMitsuo', 'MitsuoTanaka', 'TanakaAtsuko', 'AtsukoWakamoto', 'WakamotoNorio', 'NorioYara', 'YaraYuusaku', 'YuusakuFukami', 'FukamiRica', 'RicaOkamoto', 'OkamotoMaya', 'MayaOota', 'OotaTetsuharu', 'TetsuharuKuroda', 'KurodaTakaya', 'TakayaKayumi', 'KayumiIemasa']"
